"","Year","Electorate","ACT","Alliance","Conservative Party","Green Party","Jim Anderton's Progressive","Labour Party","Mana","Maori Party","National Party","New Zealand First Party","United Future"
"183",2002,"Wigram",0.021810424,0.018499061,NA,0.0535231,0.35679944,0.255675486,NA,NA,0.208870634,NA,0.043811889
"184",2005,"Aoraki",NA,NA,NA,0.060757175,0.009566456,0.33706493,NA,NA,0.543659678,0.035823326,0.010177081
"185",2005,"Auckland Central",NA,NA,NA,0.150369676,0.007497657,0.445798188,NA,0.009267937,0.336144955,0.028116214,0.013016766
"186",2005,"Banks Peninsula",NA,0.002972225,NA,0.113866967,0.022547914,0.442041611,NA,NA,0.393871067,NA,0.024700215
"187",2005,"Bay of Plenty",NA,NA,NA,0.033096927,0.006064344,0.206393257,NA,0.008839552,0.587521842,0.137526981,0.019837599
"188",2005,"Christchurch Central",NA,NA,NA,0.067138545,0.032372229,0.531071094,NA,0.005620901,0.295721869,0.030706776,0.022899969
"189",2005,"Christchurch East",NA,0.004860393,NA,0.049431231,0.026990693,0.610134436,NA,NA,0.261737332,NA,0.035056877
"190",2005,"Clevedon",NA,NA,NA,0.039191291,0.012337999,0.246448937,NA,0.008605495,0.600518403,0.055261794,0.024261275
"191",2005,"Clutha-Southland",NA,NA,NA,0.027257766,NA,0.23575396,NA,NA,0.675478297,0.033737914,0.023657684
"192",2005,"Coromandel",NA,NA,NA,0.1549511,0.007844336,0.236858191,NA,NA,0.53198859,0.050020375,0.010696822
"193",2005,"Dunedin North",NA,0.008376749,NA,0.074982123,0.010317704,0.554193482,NA,NA,0.316273368,NA,0.020328941
"194",2005,"Dunedin South",NA,0.005426436,NA,0.062967134,0.01924849,0.573768813,NA,NA,0.269069315,0.032763387,0.0227296
"195",2005,"East Coast",NA,NA,NA,0.036730471,NA,0.414174858,NA,0.019555096,0.454733575,0.035385411,0.03942059
"196",2005,"East Coast Bays",NA,NA,NA,0.035658915,0.007028424,0.275245478,NA,0.003307494,0.477209302,0.026149871,0.01126615
"197",2005,"Epsom",NA,NA,NA,0.073626178,0.007291481,0.298950738,NA,NA,0.591677041,NA,0.016539214
"198",2005,"Hamilton East",NA,NA,NA,0.036587894,0.006633499,0.373237977,NA,0.008499171,0.518656716,0.038764511,0.015029022
"199",2005,"Hamilton West",NA,NA,NA,NA,0.006505576,0.46385791,NA,0.011462206,0.438971499,0.055658819,0.015695993
"200",2005,"Helensville",NA,NA,NA,NA,0.009382411,0.271883699,NA,0.010619652,0.648211156,0.041241365,0.01690896
"201",2005,"Hutt South",NA,NA,NA,0.054311774,NA,0.509328358,NA,0.010157546,0.328047264,0.022077114,0.060116086
"202",2005,"Ilam",NA,0.002410144,NA,0.058262601,0.019700304,0.320758671,NA,NA,0.545006811,NA,0.049145971
"203",2005,"Invercargill",NA,NA,NA,0.029155118,0.007391438,0.434760292,NA,0.005235602,0.500769941,NA,0.014577559
"204",2005,"Kaikoura",NA,0.001841998,NA,0.056590258,0.012586983,0.383749488,NA,0.00511666,0.520978305,NA,0.014121981
"205",2005,"Mana",NA,0.003206454,NA,0.053165081,0.009309061,0.539098055,NA,0.012929251,0.32250724,NA,0.038787753
"206",2005,"Mangere",NA,NA,NA,0.027824444,0.012389752,0.711675766,NA,0.018899622,0.130932381,0.030134397,0.020789584
"207",2005,"Manukau East",NA,0.002038845,NA,0.020924992,0.013198841,0.607897843,NA,0.009764996,0.288228351,NA,0.010838073
"208",2005,"Manurewa",NA,0.003717077,NA,NA,0.020815633,0.608432455,NA,0.028037383,0.208262532,0.063827528,0.032179269
"209",2005,"Maungakiekie",NA,NA,NA,0.031058525,0.019437989,0.544791887,NA,0.009085147,0.322628354,0.032960068,0.021339531
"210",2005,"Mt Albert",NA,NA,NA,0.048376897,0.007588533,0.681703204,NA,NA,0.200990725,0.024346543,0.017284992
"211",2005,"Mt Roskill",NA,NA,NA,NA,0.008400611,0.636264456,NA,NA,0.313004582,NA,0.028147502
"212",2005,"Napier",NA,NA,NA,0.039718195,NA,0.409944864,NA,NA,0.512456606,0.024402696,0.013477639
"213",2005,"Nelson",NA,NA,NA,0.117599186,0.006917599,0.277619532,NA,0.004577823,0.559409969,NA,0.015666328
"214",2005,"New Lynn",NA,NA,NA,0.052116235,0.008949252,0.573594441,NA,NA,0.31743525,NA,0.029901032
"215",2005,"New Plymouth",NA,NA,NA,0.035684988,NA,0.536915505,NA,0.009536505,0.370180476,NA,0.016509434
"216",2005,"North Shore",NA,NA,NA,NA,0.015059611,0.340409956,NA,0.007320644,0.609391341,NA,0.023948965
"217",2005,"Northcote",NA,NA,NA,NA,0.018174308,0.429264767,NA,0.006712102,0.5,0.024679884,0.011565469
"218",2005,"Northland",NA,NA,NA,0.090927729,NA,0.240082009,NA,0.01804203,0.54515633,0.083751922,0.010353665
"219",2005,"Ohariu",NA,NA,NA,0.052255054,0.006739243,0.254328668,NA,NA,0.203836185,0.012026957,0.468532919
"220",2005,"Otago",NA,NA,NA,0.045,0.007604167,0.433645833,NA,NA,0.49,NA,0.0175
"221",2005,"Otaki",NA,0.002541425,NA,0.026735793,0.007929247,0.459489682,NA,0.009250788,0.449527295,0.027345735,0.01596015
"222",2005,"Pakuranga",NA,NA,NA,NA,0.01632782,0.279679764,NA,NA,0.559464869,0.040872222,0.02433372
"223",2005,"Palmerston North",NA,NA,NA,NA,0.008136954,0.55859664,NA,NA,0.380640389,0.027581105,0.020289549
"224",2005,"Piako",NA,NA,NA,0.030772408,0.008157786,0.307311029,NA,0.007125155,0.557517555,0.066501446,0.015282941
"225",2005,"Port Waikato",NA,NA,NA,NA,0.007962771,0.260599793,NA,0.0114788,0.646432265,0.048707342,0.0114788
"226",2005,"Rakaia",NA,NA,NA,0.046496949,0.022722491,0.299600252,NA,NA,0.597727751,NA,0.033452556
"227",2005,"Rangitikei",NA,NA,NA,NA,NA,0.301010513,NA,0.011738287,0.608349495,0.042461978,0.022864142
"228",2005,"Rimutaka",NA,NA,NA,0.036796537,NA,0.553494125,NA,NA,0.308286951,0.032467532,0.052669553
"229",2005,"Rodney",NA,NA,NA,0.052274828,0.009037691,0.248331108,NA,0.004518846,0.562493581,0.095203862,0.027113074
"230",2005,"Rongotai",NA,0.003521491,NA,0.08213361,0.009321595,0.60093216,NA,0.013982393,0.245675816,NA,0.044432936
"231",2005,"Rotorua",NA,NA,NA,0.037595538,NA,0.4077,NA,NA,0.390828341,0.068271018,0.070439992
"232",2005,"Tamaki",NA,NA,NA,NA,0.027230345,0.32824751,NA,NA,0.600974783,0.027866073,0.014409833
"233",2005,"Taranaki-King Country",NA,NA,NA,NA,0.016791823,0.25563204,NA,NA,0.688360451,NA,0.018773467
"234",2005,"Taupo",NA,NA,NA,0.026067323,0.005849754,0.459256979,NA,0.017446634,0.414614122,0.046490148,0.020833333
"235",2005,"Tauranga",NA,NA,NA,0.023646927,0.004586688,0.111609418,NA,NA,0.416879013,0.396595658,0.036693507
"236",2005,"Te Atatu",NA,0.003453689,NA,0.028362114,0.007535322,0.60418629,NA,0.00837258,0.255259027,0.033908948,0.029931973
"237",2005,"Tukituki",NA,NA,NA,0.033931518,NA,0.429971122,NA,0.015676568,0.499587459,NA,0.019389439
"238",2005,"Waimakariri",NA,NA,NA,0.021326531,0.011734694,0.488571429,NA,NA,0.345,0.108673469,0.016632653
"239",2005,"Wairarapa",NA,NA,NA,0.035948382,NA,0.344633347,NA,0.009217534,0.431380582,0.167349447,0.011470709
"240",2005,"Waitakere",NA,0.001978342,NA,0.055185339,0.009475219,0.494689713,NA,0.008746356,0.335172845,0.043731778,0.033423574
"241",2005,"Wellington Central",NA,0.001998738,NA,0.094782243,0.004418262,0.512518409,NA,NA,0.355670103,NA,0.015043131
"242",2005,"West Coast-Tasman",NA,NA,NA,0.048337438,0.011288998,0.480706076,NA,NA,0.412561576,NA,0.020833333
"243",2005,"Whanganui",NA,NA,NA,0.036585366,0.011580242,0.420475507,NA,0.013424882,0.495593359,NA,0.015679443
"244",2005,"Whangarei",NA,NA,NA,0.036365542,0.009117585,0.288094739,NA,0.011318382,0.555019912,0.08761266,0.004925592
"245",2005,"Wigram",NA,0.001872464,NA,0.043690835,0.479038802,0.192343701,NA,NA,0.222511183,0.027358785,0.029647353
"246",2008,"Auckland Central",0.017031379,0.001135425,NA,0.134289843,0.008051197,0.385322048,NA,NA,0.429087531,NA,0.003715937
"247",2008,"Bay of Plenty",0.009586945,NA,NA,NA,NA,0.160734319,NA,NA,0.648750637,0.113309536,0.00499745
"248",2008,"Botany",0.152519758,NA,NA,0.039618187,0.009853228,0.21051011,NA,NA,0.56224982,NA,0.013856102
"249",2008,"Christchurch Central",0.01496388,0.003199174,NA,0.084313725,0.018575851,0.438390093,NA,NA,0.409287926,NA,NA
"250",2008,"Christchurch East",NA,0.003467972,NA,0.054263566,0.016931865,0.529273766,NA,NA,0.359445124,NA,0.006017952
"251",2008,"Clutha-Southland",0.017709924,0.004478372,NA,0.069109415,NA,0.214554707,NA,NA,0.678676845,NA,NA
"252",2008,"Coromandel",0.017368206,NA,NA,0.11687781,NA,0.225275848,NA,NA,0.630465877,NA,NA
"253",2008,"Dunedin North",0.017597396,0.013732072,NA,0.110975486,NA,0.526192656,NA,NA,0.306377785,NA,0.007018615
"254",2008,"Dunedin South",0.014374554,0.005403201,NA,0.068406565,0.013558976,0.522887144,NA,NA,0.347232134,NA,0.007238251
"255",2008,"East Coast",NA,NA,NA,0.053671453,NA,0.320195539,NA,NA,0.524595173,0.068438741,0.033099094
"256",2008,"East Coast Bays",0.035922033,NA,NA,0.065210736,NA,0.01781,NA,NA,0.5808756,0.021022553,0.006225125
"257",2008,"Epsom",0.560519321,NA,NA,0.074013494,NA,0.135759558,NA,NA,0.218360254,NA,0.0042936
"258",2008,"Hamilton East",0.012680233,NA,NA,0.043153697,NA,0.319971367,NA,NA,0.585744964,0.025053686,0.005112997
"259",2008,"Hamilton West",0.016415307,NA,NA,0.041961629,NA,0.439006874,NA,NA,0.487945009,NA,0.006566123
"260",2008,"Helensville",0.022337821,NA,NA,0.059567523,NA,0.171154631,NA,NA,0.736026112,NA,0.008465932
"261",2008,"Hunua",0.090202495,NA,NA,NA,NA,0.178155042,NA,NA,0.644098998,0.029249335,0.005727143
"262",2008,"Hutt South",0.019344933,NA,NA,0.07778915,NA,0.492732856,NA,NA,0.372159672,NA,0.02395087
"263",2008,"Ilam",0.021381074,NA,NA,0.122455243,0.022813299,0.241227621,NA,NA,0.568900256,NA,0.012378517
"264",2008,"Invercargill",0.011973617,NA,NA,0.049518011,NA,0.367630644,NA,NA,0.55971588,NA,0.007407407
"265",2008,"Kaikoura",0.012591389,NA,NA,0.080016247,NA,0.263606824,NA,NA,0.577680747,0.027213647,0.003757108
"266",2008,"Mana",0.018473158,NA,NA,0.067156563,NA,0.530618494,NA,NA,0.34986732,NA,0.013880384
"267",2008,"Mangere",0.010188005,NA,NA,0.0223716,0.006196828,0.524104611,NA,NA,0.139481147,NA,0.018380422
"268",2008,"Manukau East",0.026529108,NA,NA,0.024002527,0.012738183,0.660806401,NA,NA,0.184229919,NA,0.004316244
"269",2008,"Manurewa",0.035108065,NA,NA,0.038481813,0.010542963,0.539588824,NA,NA,0.270954138,0.02825514,0.007380074
"270",2008,"Maungakiekie",0.028521054,NA,NA,0.048226509,0.022194565,0.398361336,NA,NA,0.455507156,0.018564613,0.012134412
"271",2008,"Mt Albert",0.040924161,NA,NA,0.059365935,NA,0.592934107,NA,NA,0.28843763,NA,NA
"272",2008,"Mt Roskill",0.021473338,NA,NA,0.032569609,0.004623446,0.557998562,NA,NA,0.365663208,NA,0.006370081
"273",2008,"Napier",0.012222449,NA,NA,0.051436138,NA,0.339376655,NA,NA,0.596964759,NA,NA
"274",2008,"Nelson",0.008517542,NA,NA,0.072703306,NA,0.334921923,NA,NA,0.571283715,NA,0.003853174
"275",2008,"New Lynn",0.029396649,NA,NA,0.063932573,0.007092199,0.503443314,NA,NA,0.386576215,NA,0.00955905
"276",2008,"New Plymouth",0.013208697,NA,NA,NA,NA,0.478764479,NA,NA,0.481914245,NA,NA
"277",2008,"North Shore",0.039653415,NA,NA,0.061977574,NA,0.240163099,NA,NA,0.618552497,0.015902141,0.006727829
"278",2008,"Northcote",0.019066069,NA,NA,0.058829527,0.005709625,0.309645188,NA,NA,0.578711256,NA,0.004078303
"279",2008,"Northland",NA,NA,NA,0.068683565,NA,0.29241619,NA,NA,0.591373671,NA,0.004803761
"280",2008,"Ohariu",0.012888167,0.002942967,NA,0.070631216,NA,0.299472296,NA,NA,0.265374467,NA,0.326161965
"281",2008,"Otaki",0.005364372,NA,NA,0.026518219,0.005668016,0.451821862,NA,NA,0.486740891,0.020040486,0.003846154
"282",2008,"Pakuranga",0.063314332,NA,NA,0.04254886,0.010179153,0.216205212,NA,NA,0.615838762,0.032980456,0.011706026
"283",2008,"Palmerston North",0.012353241,NA,NA,0.044206228,0.007656968,0.46819806,NA,NA,0.435426238,0.019295559,0.007554875
"284",2008,"Papakura",0.03357438,NA,NA,0.040702479,NA,0.270867769,NA,NA,0.596797521,0.047727273,0.007128099
"285",2008,"Port Hills",0.013888889,0.004289216,NA,0.096098856,0.031760621,0.467218137,NA,NA,0.371425654,NA,0.005923203
"286",2008,"Rangitata",0.01739042,NA,NA,NA,NA,0.362961456,NA,NA,0.578663684,NA,0.006101902
"287",2008,"Rangitikei",0.016145514,NA,NA,NA,NA,0.294093603,NA,NA,0.657061108,NA,0.008992438
"288",2008,"Rimutaka",0.012953896,NA,NA,0.050183599,0.007751938,0.392696858,NA,NA,0.371175031,0.150346797,0.014891881
"289",2008,"Rodney",0.046811535,NA,NA,0.076969943,NA,0.187956946,NA,NA,0.604183591,0.04254671,0.006498781
"290",2008,"Rongotai",0.011357823,NA,NA,0.15839558,NA,0.524506293,NA,NA,0.283331628,NA,0.005934718
"291",2008,"Rotorua",NA,NA,NA,0.050746879,NA,0.3848,NA,NA,0.539083282,NA,0.007366483
"292",2008,"Selwyn",0.01489948,NA,NA,NA,0.036432289,0.298091642,NA,NA,0.60495969,NA,0.007041535
"293",2008,"Tamaki",0.044501279,NA,NA,0.058618926,0.007672634,0.207365729,NA,NA,0.657493606,0.016879795,0.007468031
"294",2008,"Taranaki-King Country",0.024093925,NA,NA,0.084124553,NA,0.195507912,NA,NA,0.686778969,NA,NA
"295",2008,"Taupo",NA,NA,NA,NA,NA,0.394379152,NA,NA,0.579049566,NA,0.010832908
"296",2008,"Tauranga",0.005805663,NA,NA,0.039417397,NA,0.07710328,NA,NA,0.568140151,0.251273172,0.002037075
"297",2008,"Te Atatu",0.02891791,0.003005804,NA,0.032545605,0.00787728,0.534618574,NA,NA,0.362458541,NA,0.008084577
"298",2008,"Tukituki",0.014857027,0.002951053,NA,0.050981988,0.007632034,0.349648926,NA,NA,0.571893762,NA,NA
"299",2008,"Waikato",0.034282216,NA,NA,0.046831956,NA,0.22926232,NA,NA,0.634323028,0.042648709,NA
"300",2008,"Waimakariri",0.04622871,NA,NA,0.033759124,NA,0.440896188,NA,NA,0.430454177,0.031224655,0.003041363
"301",2008,"Wairarapa",0.019886364,0.002739448,NA,0.05174513,NA,0.324066558,NA,NA,0.510247565,0.072849026,0.005986201
"302",2008,"Waitakere",0.015825403,0.00258585,NA,0.054923459,NA,0.428216798,NA,NA,0.449007034,0.019549028,NA
"303",2008,"Waitaki",0.013103098,0.002336211,NA,0.048755714,0.008430675,0.320670391,NA,NA,0.601320467,NA,NA
"304",2008,"Wellington Central",0.022783,0.000919493,NA,0.147731917,0.003473641,0.421843073,NA,NA,0.374744585,NA,0.005619125
"305",2008,"West Coast-Tasman",NA,NA,NA,0.061698228,NA,0.436570963,NA,NA,0.465078395,NA,0.007432295
"306",2008,"Whanganui",0.009961374,NA,NA,0.044317951,NA,0.376092702,NA,NA,0.563020939,NA,NA
"307",2008,"Whangarei",0.008478905,NA,NA,0.076003678,0.017672898,0.233527429,NA,NA,0.641536418,NA,0.002962509
"308",2008,"Wigram",0.010279605,0.001644737,NA,0.052323191,0.445004112,0.151418586,NA,NA,0.306537829,0.013671875,0.006373355
"309",2011,"Auckland Central",0.004461044,NA,0.007158419,0.087664696,NA,0.432306256,NA,NA,0.453885258,0.012449424,NA
"310",2011,"Bay of Plenty",NA,NA,0.037198218,NA,NA,0.16930888,0.007149518,NA,0.674852347,0.105377681,0.006113356
"311",2011,"Botany",0.022767998,NA,0.076841994,NA,NA,0.253504796,NA,NA,0.640244545,NA,0.006640666
"312",2011,"Christchurch Central",0.004068858,NA,0.016171101,0.085654669,NA,0.443609807,NA,NA,0.445383412,NA,NA
"313",2011,"Christchurch East",NA,NA,0.018618122,0.048096814,NA,0.555337195,NA,NA,0.365018618,NA,0.003827058
"314",2011,"Clutha-Southland",0.025585474,NA,0.02537914,0.084803466,NA,0.167646755,NA,NA,0.688228619,NA,NA
"315",2011,"Coromandel",NA,NA,0.025309917,0.167768595,NA,0.172830579,NA,NA,0.550516529,0.062809917,0.005785124
"316",2011,"Dunedin North",0.005450432,0.007198684,NA,0.195084327,NA,0.442513369,NA,NA,0.323529412,NA,0.005964624
"317",2011,"Dunedin South",0.006194508,0.004129672,NA,0.092814371,NA,0.488953128,NA,NA,0.367747264,0.028391493,NA
"318",2011,"East Coast",0.004856877,NA,0.046605353,0.08453033,NA,0.318177121,0.008783714,NA,0.482690917,0.040818435,0.013537253
"319",2011,"East Coast Bays",0.014429565,NA,0.049724904,0.087200249,NA,0.198795806,NA,NA,0.649849476,NA,NA
"320",2011,"Epsom",0.440880115,NA,0.009561999,0.060148057,NA,0.104462266,0.001850709,NA,0.377955994,NA,NA
"321",2011,"Hamilton East",0.007147296,NA,0.023202817,0.052413507,NA,0.315724052,NA,NA,0.571058629,0.02454941,NA
"322",2011,"Hamilton West",NA,NA,0.023881217,NA,NA,0.390717475,NA,NA,0.532654968,0.041532551,NA
"323",2011,"Helensville",0.00514827,NA,0.02687397,0.073620264,NA,0.141371499,NA,NA,0.743822076,NA,NA
"324",2011,"Hunua",0.012839097,NA,0.039966867,0.07486022,NA,0.16763305,NA,0.00559122,0.655932905,0.040795196,NA
"325",2011,"Hutt South",0.005383023,NA,0.031677019,0.115217391,NA,0.49378882,NA,NA,0.343271222,NA,0.010662526
"326",2011,"Ilam",0.007550683,NA,0.023065784,0.15349607,NA,0.203454696,NA,NA,0.604054613,NA,0.008378155
"327",2011,"Invercargill",0.008673206,NA,NA,0.076923077,NA,0.347960764,NA,NA,0.545792463,NA,NA
"328",2011,"Kaikoura",0.013812442,NA,NA,0.114238239,NA,0.257036037,NA,NA,0.602450929,NA,NA
"329",2011,"Mana",0.005388601,NA,NA,0.078963731,NA,0.48611399,NA,NA,0.419689119,NA,NA
"330",2011,"Mangere",0.005009593,NA,0.024408442,0.043061181,NA,0.759006608,0.017586868,NA,0.125985931,0.024941377,NA
"331",2011,"Manukau East",0.009832842,NA,0.016934338,NA,NA,0.771113296,0.018354638,NA,0.14159292,0.039659128,NA
"332",2011,"Manurewa",0.008038236,NA,0.026938953,NA,NA,0.632630893,0.016402346,NA,0.26852053,0.047469042,NA
"333",2011,"Maungakiekie",NA,NA,0.013661202,0.056326187,NA,0.405632619,0.004518705,NA,0.498738966,0.02112232,NA
"334",2011,"Mt Albert",0.013468013,NA,0.02483165,0.094907407,NA,0.591856061,NA,NA,0.274936869,NA,NA
"335",2011,"Mt Roskill",0.007623225,NA,0.01754386,0.040100251,NA,0.571532999,NA,NA,0.339390142,0.014933166,0.002506266
"336",2011,"Napier",0.004732997,0.001440477,0.020063793,0.040127585,NA,0.409918716,0.002572281,NA,0.521144151,NA,NA
"337",2011,"Nelson",0.004934718,NA,0.017374319,0.094787704,NA,0.326308214,NA,NA,0.531407423,0.019327645,0.005859977
"338",2011,"New Lynn",0.008130081,NA,0.025119867,0.072545341,NA,0.521471753,NA,NA,0.362205545,NA,NA
"339",2011,"New Plymouth",NA,NA,NA,0.03861243,NA,0.404088375,NA,NA,0.533140615,NA,NA
"340",2011,"North Shore",0.035538209,NA,0.024856204,0.077033689,NA,0.205731306,NA,NA,0.62438373,0.024753492,0.004724733
"341",2011,"Northcote",0.005748306,NA,0.018374051,0.058406898,NA,0.294600698,NA,NA,0.584582221,0.022582632,0.003490043
"342",2011,"Northland",0.008242905,NA,0.050813856,0.120930718,NA,0.215984975,0.019303005,0.00918197,0.575542571,NA,NA
"343",2011,"Ohariu",NA,NA,0.010200959,0.058043456,NA,0.348362746,NA,NA,0.185555442,0.009078853,0.385800265
"344",2011,"Otaki",0.003063725,NA,0.017361111,0.047079248,NA,0.374795752,NA,NA,0.515727124,0.030228758,0.002961601
"345",2011,"Pakuranga",0.025988936,NA,0.051977873,NA,NA,0.217931322,NA,NA,0.658595136,0.045506732,NA
"346",2011,"Palmerston North",0.005165823,NA,0.020973241,0.04607914,NA,0.513172848,NA,NA,0.411199504,NA,0.003409443
"347",2011,"Papakura",0.00703043,NA,0.020356768,0.050052466,NA,0.27019937,NA,NA,0.595802728,0.056558237,NA
"348",2011,"Port Hills",0.005459977,NA,NA,0.100030906,NA,0.484186669,NA,NA,0.388894612,0.021427836,NA
"349",2011,"Rangitata",0.008679479,NA,NA,0.050320314,NA,0.371461046,NA,NA,0.557656541,NA,0.01188262
"350",2011,"Rangitikei",0.009713754,NA,0.03730495,0.067892942,NA,0.286659089,0.003513486,NA,0.588715511,NA,NA
"351",2011,"Rimutaka",0.007269706,NA,NA,0.059819296,NA,0.515837574,NA,NA,0.417073424,NA,NA
"352",2011,"Rodney",0.005438687,NA,0.212314007,0.071216008,NA,0.13668548,NA,NA,0.535351462,0.038994356,NA
"353",2011,"Rongotai",0.004650202,NA,0.012090524,0.201818745,NA,0.505218559,NA,0.004650202,0.253797665,0.013537253,NA
"354",2011,"Rotorua",NA,NA,0.029537181,NA,NA,0.3213,0.016640666,NA,0.561726469,0.070826833,NA
"355",2011,"Selwyn",NA,NA,0.018775008,0.101774905,NA,0.152662358,NA,NA,0.691392223,0.035395506,NA
"356",2011,"Tamaki",0.023937824,NA,0.015440415,0.077927461,NA,0.192124352,NA,NA,0.676683938,NA,NA
"357",2011,"Taranaki-King Country",NA,NA,NA,0.094207445,NA,0.192283563,NA,NA,0.696465914,NA,0.017043078
"358",2011,"Taupo",0.005786319,NA,0.02738169,0.062512916,NA,0.20727423,0.008059516,NA,0.636495144,0.045877247,0.006612937
"359",2011,"Tauranga",0.005259359,NA,0.042281118,0.068681035,NA,0.131587089,0.002474992,0.003403114,0.614004331,0.128802722,NA
"360",2011,"Te Atatu",0.010480627,NA,0.037582045,0.059178488,NA,0.5383231,NA,NA,0.35443574,NA,NA
"361",2011,"Tukituki",0.007553026,NA,0.03248836,0.069943094,NA,0.292912571,NA,NA,0.584169684,NA,NA
"362",2011,"Waikato",0.010089453,NA,0.037445392,0.064489286,NA,0.184002496,NA,NA,0.648949449,0.051487414,NA
"363",2011,"Waimakariri",NA,NA,0.022092666,0.033752685,NA,0.454740718,NA,NA,0.472844431,0.0165695,NA
"364",2011,"Wairarapa",0.010397172,NA,0.043460179,0.084113121,NA,0.316385943,NA,NA,0.526408817,NA,NA
"365",2011,"Waitakere",NA,NA,0.020258981,0.061612364,NA,0.447159566,0.010651629,NA,0.447472849,NA,NA
"366",2011,"Waitaki",0.005247993,NA,0.020065857,0.101358304,NA,0.240172875,NA,NA,0.614529739,NA,NA
"367",2011,"Wellington Central",0.010726073,0.001340759,0.006188119,0.136344884,NA,0.491542904,NA,NA,0.325082508,0.007322607,NA
"368",2011,"West Coast-Tasman",0.014689266,NA,0.018798151,0.063995891,NA,0.475192604,NA,NA,0.39856189,NA,0.013662044
"369",2011,"Whanganui",0.004322322,NA,NA,0.04631059,NA,0.375115776,NA,NA,0.536894103,0.033446537,NA
"370",2011,"Whangarei",0.009964047,NA,0.033795583,0.088341037,NA,0.224447869,NA,NA,0.591782229,0.044581407,NA
"371",2011,"Wigram",NA,0.025432562,0.025119867,0.0776527,NA,0.45111528,NA,NA,0.403064415,NA,0.005107359
